"","OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","COMMENTS","REPORT_AC","GIS_ACRES","C_METHOD","OBJECTIVE","FIRE_NUM","Shape_Leng","Shape_Area"
"10392",10392,"1997","CA","USF","INF","DECHAMBEAU","00000000",1997-05-15,1997-05-16,1,NA,10,42.1132,8,1,"00000019",1866.21158739,170425.914705
"10393",10393,"1997","CA","USF","INF","HINDS","00000000",1997-05-05,1997-05-06,9,NA,10,9.89928,8,1,"00000002",1588.53318237,40060.9619493
"10394",10394,"2001","CA","USF","MNF","M-9","00000000",2001-05-02,2001-05-03,9,NA,830,437.362,2,1,"00000003",12561.1024579,1769939.21029
"10395",10395,"2003","CA","USF","ENF","NEVADA","00000000",2003-07-10,2003-07-10,2,NA,12,11.1268,2,1,"00000025",1569.01086295,45028.5903977
"10396",10396,"2003","CA","USF","INF","DEXTER","00000000",2003-09-02,2003-10-13,1,NA,2515,2459.74,2,1,"00000060",21413.7013468,9954234.55759
"10397",10397,"2004","CA","USF","KNF","PERKINS","00000000",2004-08-02,2004-08-04,1,NA,20,15.5282,6,1,"00000099",997.065443183,62840.5991006
"10398",10398,"2004","CA","USF","KNF","CANYON","00000000",2004-08-01,2004-08-05,1,NA,16,3.21971,6,1,"00000096",439.612430848,13029.7078584
"10399",10399,"1995","CA","CCO","KRN","POE","00000000",1995-07-09,NA,2,NA,0,427.491,0,1,"00000000",6817.59940955,1729994.70458
"10400",10400,"1995","CA","CCO","KRN","DEVILS DEN","00000000",1995-06-22,NA,10,NA,0,760.553,0,1,"00000000",7518.40936107,3077848.79871
"10401",10401,"1995","CA","CCO","KRN","RANCH","00000000",1995-08-25,NA,2,NA,0,414.596,0,1,"00000000",6311.59285231,1677810.27538
"10402",10402,"1995","CA","CCO","KRN","PUMP","00000000",1995-08-15,NA,7,NA,0,8804.66,0,1,"00000000",28731.7622718,35631194.1119
"10403",10403,"1995","CA","CCO","KRN","KELLER","00000000",1995-08-29,NA,14,NA,0,1140.42,0,1,"00000000",9306.63379736,4615128.57057
"10404",10404,"1995","CA","CCO","KRN","LIME","00000000",1995-10-05,NA,14,NA,0,130.78,0,1,"00000000",3995.25112762,529246.62727
"10405",10405,"1995","CA","CCO","VNC","SEXTON I","00000000",1995-10-12,NA,14,NA,0,391.375,0,1,"00000000",6938.4434994,1583837.67942
"10406",10406,"1995","CA","CCO","VNC","WILDWOOD I","00000000",1995-06-01,NA,14,NA,0,798.764,0,1,"00000000",14635.3353808,3232482.45645
"10407",10407,"1992","CA","CDF","MEU","JAY","00000000",1992-07-31,NA,14,NA,0,334.975,0,1,"00000207",5724.58279735,1355595.85446
"10408",10408,"1992","CA","USF","MDF","TRIANGLE","00000000",1992-08-13,1992-10-28,1,NA,700,703.192,8,1,"00000152",12170.6859456,2845718.14529
"10409",10409,"1983","CA","CCO","LAC",NA,"00000000",NA,NA,14,NA,0,122.519,0,1,"00000000",2891.73180154,495816.762494
"10410",10410,"2001","CA","CDF","FKU","TAYLOR","00010436",2001-08-27,NA,2,NA,0,26.3867,0,1,"00000166",1543.42697225,106783.015818
"10411",10411,"2003","CA","USF","TMU","ROYAL","00000000",2003-11-17,2003-11-29,5,NA,270,338.802,6,1,"00000073",6996.76756292,1371081.58504
"10412",10412,"1980","CA","USF","PNF","HOT SPRINGS","00000000",1980-08-14,1980-08-19,7,NA,850,838.013,8,1,"00000053",7670.40955865,3391320.10604
"10413",10413,"1986","CA","BLM","CCD",NA,"00000000",NA,NA,14,NA,0,927.134,8,1,"0000J615",8714.25471143,3751977.50842
"10414",10414,"2002","CA","BLM","NOD","ANNIE","00000000",2002-07-12,2002-07-13,1,NA,291,292.064,1,1,"00000586",4780.08755372,1181939.89903
"10415",10415,"2002","CA","BLM","NOD","TWENTY-NINE","00000000",2002-08-14,NA,14,NA,134,134.368,0,1,"00000638",3133.98764382,543767.942113
"10416",10416,"1954","CA","BLM","NOD",NA,"00000000",1954-10-06,NA,3,NA,2200,2200.63,0,1,"00000000",17490.3392593,8905623.96969
"10417",10417,"1996","CA","BLM","NOD",NA,"00000000",1996-07-26,NA,1,NA,35,29.4645,0,1,"0000D365",1375.71456366,119238.472624
"10418",10418,"1994","CA","BLM","NOD",NA,"00000000",NA,NA,1,NA,100,154.91,0,1,"0000D355",3825.20947618,626898.861762
"10419",10419,"1999","CA","BLM","NOD","COPPER","00000000",1999-08-04,NA,1,NA,10,12.2399,0,1,"00000000",963.522189969,49533.2919725
"10420",10420,"1979","CA","BLM","NOD",NA,"00000000",NA,NA,14,NA,0,1452.04,0,1,"00000000",34782.6796019,5876198.63885
"10421",10421,"1995","CA","BLM","NOD",NA,"00000000",1995-09-15,NA,1,NA,520,464.435,0,1,"0000D538",6695.83743088,1879501.95285
"10422",10422,"1995","CA","BLM","NOD",NA,"00000000",1995-09-16,NA,1,NA,40,49.2879,0,1,"0000D527",1720.68813769,199461.178873
"10423",10423,"1944","CA","BLM","NOD",NA,"00000000",1944-07-18,NA,1,NA,30,23.1315,0,1,"00000000",1261.95845221,93609.7219443
"10424",10424,"1995","CA","BLM","NOD",NA,"00000000",1995-09-16,NA,1,NA,80,103.156,0,1,"0000D530",2661.14462861,417456.321934
"10425",10425,"1997","CA","BLM","NOD","BOOT","00000000",1997-09-26,NA,18,NA,0,3.3628,0,1,"0000D468",545.945628113,13608.7819562
"10426",10426,"1969","CA","CCO","LAC",NA,"00000000",1969-07-17,NA,14,NA,0,20.2055,0,1,"00000000",1504.11623413,81768.586668
"10427",10427,"1969","CA","CCO","LAC",NA,"00000000",1969-07-01,NA,14,NA,0,20.1053,0,1,"00000000",1962.8134469,81363.4147234
"10428",10428,"1969","CA","CCO","LAC",NA,"00000000",1969-01-04,NA,14,NA,0,73.393,0,1,"00000000",2702.27645714,297010.779423
"10429",10429,"1969","CA","CCO","LAC",NA,"00000000",1969-09-12,NA,14,NA,0,77.5962,0,1,"00000000",2549.42387573,314020.731652
"10430",10430,"1969","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,32.1238,0,1,"00000162",1450.17100245,130000.452609
"10431",10431,"1969","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,450.979,0,1,"00000056",7046.64956888,1825047.55595
"10432",10432,"1969","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,213.481,0,1,"00000123",4071.72667488,863927.284821
"10433",10433,"1970","CA","CDF","HUU","G.P. #6","00000000",1970-10-30,NA,14,NA,0,567.326,0,1,"00000270",5451.34651395,2295887.91924
"10434",10434,"1970","CA","CDF","LNU","GLASCOCK MTN.","00000000",1970-09-22,NA,14,NA,0,385.435,0,1,"00000029",5227.45402938,1559802.05693
"10435",10435,"1970","CA","CDF","LNU","INDIAN CREEK","00000000",1970-09-12,NA,14,NA,0,486.609,0,1,"00000183",6173.04473893,1969235.46009
"10436",10436,"1970","CA","CDF","NEU","JACINTO","00000000",1970-06-05,NA,14,NA,0,385.179,0,1,"00000304",5495.70358275,1558763.25604
"10437",10437,"1970","CA","CDF","SCU","JACKSON","00000000",1970-08-13,NA,14,NA,0,282.576,0,1,"00000090",9523.62261778,1143542.47646
"10438",10438,"1970","CA","CDF","MEU","JOHNSON SERIES","00000000",1970-07-19,NA,14,NA,0,326.358,0,1,"00000125",5462.71824121,1320724.6829
"10439",10439,"1970","CA","CDF","HUU","MINER","00000000",1970-09-11,NA,14,NA,0,748.251,0,1,"00000188",8431.4136733,3028066.20618
"10440",10440,"2002","CA","USF","TOI","CANNON","00000000",2002-06-15,2002-07-16,4,NA,27000,26684.1,8,1,"00000000",76294.5782343,107986864.764
"10441",10441,"2002","CA","USF","ANF","BEAR","00000000",2002-07-10,2002-07-10,2,NA,12,7.98259,6,1,"00000110",860.260936475,32304.4089289
"10442",10442,"2002","CA","USF","ANF","BOUQUET","00000000",2002-05-11,2002-05-13,9,NA,5200,4285.11,6,1,"00000047",26466.2584946,17341223.7899
"10443",10443,"2002","CA","USF","ANF","ARTESIAN","00000000",2002-06-26,2002-06-26,9,NA,25,21.7632,6,1,"00000096",1287.20551607,88072.5961957
"10444",10444,"2002","CA","USF","ANF","SANTA ANITA","00000000",2002-08-12,2002-08-12,7,NA,18,27.7061,6,1,"00000132",1666.08503798,112122.408902
"10445",10445,"2002","CA","USF","CNF","INDIAN","00000000",2002-03-31,2002-03-31,9,NA,50,193.165,6,1,"00000016",3539.7654686,781713.004458
"10446",10446,"2002","CA","USF","CNF","HOLY","00000000",2002-01-23,2002-01-27,4,NA,100,74.3256,6,1,"00000003",2335.56311011,300784.896336
"10447",10447,"2002","CA","USF","CNF","NATE","00000000",2002-02-09,2002-02-09,9,NA,23,23.2006,6,1,"00000005",1540.00011131,93889.5495487
"10448",10448,"2002","CA","USF","CNF","GARNET","00000000",2002-07-13,2002-07-17,9,NA,1138,1155.78,2,1,"00000060",9186.43713952,4677266.73412
"10449",10449,"2002","CA","USF","CNF","TROY","00000000",2002-06-19,2002-06-21,4,NA,1188,1557.87,2,1,"00000045",10685.1078805,6304482.94824
"10450",10450,"2002","CA","USF","CNF","BOBCAT","00000000",2002-08-24,2002-08-24,9,NA,379,738.558,6,1,"00000081",7248.42692701,2988838.83752
"10451",10451,"2002","CA","USF","SQF","POWERHOUSE","00000000",2002-07-04,2002-07-12,7,NA,26,26.4361,6,1,"00000032",2272.42202107,106983.30004
"10452",10452,"2003","CA","CDF","MEU","LIGHTNING #64","00007244",2003-09-03,2003-09-04,1,NA,112,112.862,1,1,"00000307",2699.96105768,456734.558807
"10453",10453,"2003","CA","CDF","MEU","MOUSE TWO","00007887",2003-09-22,2003-09-23,1,NA,246,246.586,2,1,"00000391",6509.42482947,997897.884629
"10454",10454,"1980","CA","USF","BDF",NA,"00000000",NA,NA,14,NA,0,212.919,0,1,"00000000",3825.09204241,861652.828351
"10455",10455,"1983","CA","CCO","MRN","HILL RANCH","00000000",NA,NA,14,NA,0,63.2559,0,1,"00000000",4694.95383645,255987.528199
"10456",10456,"1983","CA","CDF","TUU","COOPER","00000000",1983-08-05,NA,14,NA,0,1544.19,0,1,"00000000",14361.7487875,6249111.16807
"10457",10457,"1983","CA","CDF","FKU","DONUT","00006364",1983-08-31,NA,1,NA,0,9310.3,0,1,"00000215",34364.5975844,37677462.256
"10458",10458,"1983","CA","CDF","SLU","ROTTA/PARSONS","00000000",1983-07-09,NA,14,NA,0,1058.93,0,1,"00000000",11323.4564301,4285341.0188
"10459",10459,"1983","CA","USF","SRF",NA,"00000000",1983-10-09,1983-10-09,5,NA,0,2.9873,8,1,"00000034",390.261437496,12089.1794171
"10460",10460,"1983","CA","CDF","SLU","MESA #2","00001622",1983-08-25,NA,14,NA,0,115.418,0,1,"00000000",3130.25589705,467080.211454
"10461",10461,"1985","CA","CDF","HUU","MERRY CHRISTMAS","00001020",1985-12-22,NA,5,NA,0,153.773,0,1,"00000411",2915.4424508,622297.07676
"10462",10462,"1985","CA","CDF","LNU","MILLER","00003336",1985-08-31,NA,14,NA,0,3622.12,0,1,"00000419",19191.3745581,14658198.6491
"10463",10463,"1985","CA","CDF","LMU","MURRER","00000167",1985-07-08,NA,4,NA,0,1072.53,0,1,"00000073",10802.2004924,4340354.7002
"10464",10464,"1985","CA","CDF","NEU","ROADSIDE 3 4 5 6","00002132",1985-07-03,NA,14,NA,0,1854.1,0,1,"00010094",10600.706409,7503270.33895
"10465",10465,"1985","CA","CDF","BTU","ROCK CREEK","00002120",1985-06-11,NA,14,NA,0,1268.29,0,1,"00000250",11500.8349754,5132571.55314
"10466",10466,"1985","CA","CDF","CZU","SAN BRUNO MT. #12","00001548",1985-08-26,NA,7,NA,0,128.653,0,1,"00000000",2615.99700661,520640.129439
"10467",10467,"1985","CA","CDF","TCU","TULLOCH","00001890",1985-07-04,NA,14,NA,0,447.412,0,1,"00000481",7575.60764773,1810612.77701
"10468",10468,"1985","CA","CDF","SCU","LEXINGTON","00001244",1985-07-07,NA,7,NA,0,13128.1,0,1,"00000000",48725.5886586,53127664.9997
"10469",10469,"1985","CA","CDF","SCU","HAYES","00001189",1985-07-04,NA,9,NA,0,240.984,0,1,"00000251",3822.40939461,975228.887087
"10470",10470,"1985","CA","CDF","MVU","ASSIST #38","00002315",1985-10-05,NA,14,NA,0,965.674,0,1,"00000742",11009.7262582,3907945.06367
"10471",10471,"1985","CA","CDF","MVU","SYCAMORE","00001641",1985-07-27,NA,14,NA,0,525.314,0,1,"00000490",6200.46196038,2125870.04698
"10472",10472,"1985","CA","CDF","RRU","PALA","00024255",1985-09-14,NA,7,NA,0,316.789,0,1,"00001216",4970.97725296,1281998.92123
"10473",10473,"1985","CA","CDF","RRU",NA,"00017085",1985-07-02,NA,9,NA,0,539.692,0,1,"00000000",7420.28144789,2184054.64086
"10474",10474,"1985","CA","CDF","RRU","GAVALIN","00017063",1985-07-02,NA,2,NA,0,463.524,0,1,"00000790",6188.84580093,1875815.90765
"10475",10475,"1985","CA","CDF","RRU","SKINNER","00020744",1985-08-08,NA,2,NA,0,674.788,0,1,"00001007",11277.4312581,2730769.42526
"10476",10476,"1985","CA","CDF","RRU",NA,"00017085",NA,NA,14,NA,0,215.012,0,1,"00000000",4386.33550486,870121.955318
"10477",10477,"1985","CA","CDF","RRU","GAVILAN","00000000",NA,NA,14,NA,0,56.1253,0,1,"00000000",2225.86435121,227130.835363
"10478",10478,"1985","CA","CDF","RRU","HILL","00000000",NA,NA,14,NA,0,198.696,0,1,"00000000",3702.87225007,804094.483377
"10479",10479,"1985","CA","CDF","RRU","RIVER","00000000",NA,NA,14,NA,0,70.8013,0,1,"00000000",3707.92015239,286522.839558
"10480",10480,"1985","CA","CDF","RRU","RIVER","00000000",NA,NA,14,NA,0,123.444,0,1,"00000000",3693.87883417,499560.910774
"10481",10481,"1985","CA","CDF","RRU","RIVER","00000000",NA,NA,14,NA,0,452.017,0,1,"00000000",6695.27372846,1829249.4742
"10482",10482,"1985","CA","USF","CNF","DELUZ","00000000",1985-06-09,NA,9,NA,0,41.8612,0,1,"00000002",1646.52379038,169406.394607
"10483",10483,"1985","CA","USF","CNF","CASTLE","00000000",1985-11-01,NA,9,NA,0,14.2273,0,1,"00000018",910.842296795,57575.8560028
"10484",10484,"1985","CA","USF","CNF","OUTSIDE ORIGIN #5","00000000",1985-08-31,NA,9,NA,0,35.6802,0,1,"00000015",2046.361244,144392.724798
"10485",10485,"1985","CA","USF","CNF","CLEVENGER","00000000",1985-07-05,NA,9,NA,0,82.2236,0,1,"00000011",2498.07594615,332746.974669
"10486",10486,"1985","CA","USF","CNF","ISRAEL","00000000",1985-08-22,NA,14,NA,0,28.0668,0,1,"00000013",1399.5903639,113582.220721
"10487",10487,"1985","CA","USF","CNF","SYCAMORE","00000000",1985-07-27,NA,14,NA,0,1088.34,0,1,"00000012",13880.7124756,4404337.73205
"10488",10488,"1985","CA","USF","CNF","OAK CREEK","00000000",1985-07-03,NA,9,NA,0,160.71,0,1,"00000010",3303.97477594,650371.254012
"10489",10489,"1985","CA","USF","CNF","MILLER","00000000",1985-06-30,NA,9,NA,0,8269.63,0,1,"00000005",26291.8306864,33466024.3095
"10490",10490,"1985","CA","USF","CNF","OTAY #12","00000000",1985-08-25,NA,14,NA,0,188.37,0,1,"00000014",3324.17431307,762308.1645
"10491",10491,"1985","CA","CDF","MVU","GOPHER","00001345",1985-07-01,NA,14,NA,0,674.28,0,1,"00000361",9534.99082316,2728713.91276
"10492",10492,"1985","CA","USF","LNF",NA,"00000000",1985-07-17,1985-07-20,2,NA,276,573.733,8,1,"00000031",7768.72502804,2321816.72336
"10493",10493,"1985","CA","USF","TOI",NA,"00000000",1985-06-24,NA,8,NA,0,88.0446,0,1,"00000029",4823.80397516,356303.721963
"10494",10494,"1985","CA","USF","TOI",NA,"00000000",1985-08-16,NA,1,NA,0,15.5102,0,1,"00000079",1499.63746453,62767.4835629
"10495",10495,"1985","CA","USF","TOI",NA,"00000000",1985-07-07,NA,1,NA,0,117.388,0,1,"00000042",3833.65378046,475054.132442
"10496",10496,"1985","CA","USF","MDF","""F""","00000000",1985-06-18,1985-06-20,1,NA,30,33.3849,8,1,"00000007",2194.43115099,135103.887999
"10497",10497,"1985","CA","CCO","MRN","WHITES HILL 2","00001156",1985-08-07,NA,14,NA,0,56.4372,0,1,"00000044",2482.29590806,228393.284623
"10498",10498,"1985","CA","USF","SHF","DILLER","00000000",NA,NA,9,NA,0,651.911,0,1,"00000012",7955.77606976,2638189.14747
"10499",10499,"1923","CA","USF","LPF",NA,"00000000",NA,NA,9,NA,0,2024.39,0,1,"00000002",11236.137962,8192433.98081
"10500",10500,"1935","CA","USF","LPF",NA,"00000000",NA,NA,14,NA,0,1326.55,0,1,"00000999",9987.31018248,5368355.8055
"10501",10501,"1917","CA","USF","LPF",NA,"00000000",NA,NA,14,NA,0,1088.46,0,1,"00000999",7523.53535666,4404835.26615
"10502",10502,"1914","CA","USF","LPF",NA,"00000000",NA,NA,14,NA,0,1349.01,0,1,"00000999",11555.8565006,5459239.04811
"10503",10503,"1910","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,6.09591,0,1,"00000002",595.083028812,24669.2875612
"10504",10504,"1928","CA","USF","LPF",NA,"00000000",NA,NA,9,NA,0,724.59,0,1,"00000002",7706.82541427,2932311.81729
"10505",10505,"1913","CA","USF","LPF",NA,"00000000",NA,NA,14,NA,0,314.779,0,1,"00000999",4187.02806855,1273863.86234
"10506",10506,"1910","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,2046.38,0,1,"00000002",15983.8555867,8281396.81286
"10507",10507,"1913","CA","USF","LPF",NA,"00000000",NA,NA,14,NA,0,140.398,0,1,"00000999",2949.75528607,568170.739494
"10508",10508,"2001","CA","CCO","LAC","SLOAN FIRE","00001170",2001-08-27,NA,14,NA,0,1788.64,0,1,"00052400",19641.0510527,7238369.42305
"10509",10509,"2001","CA","CCO","LAC","STABLES FIRE","00000002",2001-10-12,NA,14,NA,0,6401.87,0,1,"00099200",46703.4526411,25907440.1747
"10510",10510,"2001","CA","CDF","SCU","DEL PUERTO","00003270",2001-08-03,NA,14,NA,0,490.823,0,1,"00000344",8450.87671804,1986290.59237
"10511",10511,"1986","CA","CDF","BEU","BRYANT CANYON","00000628",1986-05-24,NA,14,NA,0,2428.29,0,1,"00000101",14685.530452,9826924.47619
"10512",10512,"1986","CA","CDF","BEU","DEER VALLEY RANCH","00000822",1986-06-17,NA,14,NA,0,1072.54,0,1,"00000159",10717.6774086,4340426.94026
"10513",10513,"1986","CA","CDF","BEU","GUIDOTTI","00002074",1986-12-30,NA,5,NA,0,162.76,0,1,"00000452",3383.75636652,658665.01558
"10514",10514,"1986","CA","CDF","BEU","LOWES","00000903",1986-07-02,NA,14,NA,0,2852.32,0,1,"00000186",17396.2622762,11542909.7176
"10515",10515,"1986","CA","CDF","BEU","RIVER","00001801",1986-11-06,NA,5,NA,0,5468.67,0,1,"00000392",25660.6530603,22130913.9442
"10516",10516,"1986","CA","CDF","FKU","CAMPBELL","00006242",1986-07-16,NA,14,NA,0,592.651,0,1,"00000093",7406.28576363,2398372.49841
"10517",10517,"1986","CA","USF","CNF","CAMERON","00000000",1986-07-13,1986-07-14,9,NA,150,130.826,8,1,"00000036",4653.54734926,529432.718818
"10518",10518,"1986","CA","USF","CNF","LOST","00000000",1986-06-27,1986-06-28,7,NA,80,64.1722,8,1,"00000024",2990.40094207,259695.530943
"10519",10519,"1986","CA","USF","BDF",NA,"00000000",NA,NA,14,NA,0,215.852,0,1,"00000000",4321.66514127,873522.462534
"10520",10520,"1986","CA","USF","BDF",NA,"00000000",NA,NA,14,NA,0,411.31,0,1,"00000000",6687.89153957,1664513.09055
"10521",10521,"1986","CA","CDF","BDU","GLENWOOD","00006454",1986-05-31,NA,14,NA,0,649.645,0,1,"00010587",6345.81331775,2629021.0348
"10522",10522,"1979","CA","USF","CNF","HANSON","00000000",1979-07-26,1979-07-27,2,NA,580,532.651,8,1,"00000192",7176.34150576,2155562.30983
"10523",10523,"1979","CA","USF","CNF","LYONS","00000000",1979-12-16,1979-12-17,9,NA,27,17.3007,8,1,"00000128",1210.04256461,70013.5024438
"10524",10524,"1974","CA","USF","SRF",NA,"00000000",1974-09-12,1974-09-14,8,NA,60,42.4754,8,1,"00000075",2221.10122593,171891.891273
"10525",10525,"1974","CA","USF","SRF",NA,"00000000",1974-09-26,1974-09-28,7,NA,400,557.646,8,1,"00000083",6823.10342818,2256714.78608
"10526",10526,"1975","CA","USF","BDF",NA,"00000000",1975-09-22,1975-09-23,2,NA,1353,1454.67,8,1,"00000211",12430.4585297,5886821.52276
"10527",10527,"1975","CA","USF","BDF",NA,"00000000",1975-09-28,1975-09-29,3,NA,453,836.16,8,1,"00000224",8520.95409014,3383821.12749
"10528",10528,"1975","CA","USF","ENF",NA,"00000000",1975-06-12,1975-06-15,1,NA,20,17.828,8,1,"00000007",968.341590698,72147.2484982
"10529",10529,"1975","CA","USF","SHF","NORTH FORK","00000000",1975-07-05,1975-07-09,4,NA,600,454.704,8,1,"00000055",6608.52308752,1840122.27816
"10530",10530,"1975","CA","USF","INF",NA,"00000000",1975-06-13,1975-06-19,1,NA,200,918.385,8,1,"00000008",11847.1426092,3716573.83394
"10531",10531,"1975","CA","USF","SQF",NA,"00000000",1975-09-05,1975-09-10,7,NA,350,338.984,8,1,"00000146",5803.08954587,1371819.60098
"10532",10532,"2001","CA","CDF","SKU","HUTTON/CORP #4","00002078",2001-06-14,NA,6,NA,0,281.56,0,1,"00000000",7655.82342704,1139434.11303
"10533",10533,"2001","CA","CDF","SKU","HORNBROOK","00003337",2001-08-13,NA,9,NA,0,38.4432,0,1,"00000000",1930.65770172,155574.105711
"10534",10534,"2001","CA","CDF","SKU","COPCO","00003573",2001-08-28,NA,14,NA,0,4.64374,0,1,"00000000",601.479555981,18792.5571673
"10535",10535,"2001","CA","CDF","SKU","BESWICK","00004260",2001-10-05,NA,2,NA,0,58.5487,0,1,"00000000",2266.55789631,236938.023371
"10536",10536,"2001","CA","CDF","SKU","BASS","00003715",2001-09-05,NA,11,NA,0,96.2625,0,1,"00000000",2994.69789669,389560.666424
"10537",10537,"2001","CA","CDF","LNU","CLAYTON","00003476",2001-05-30,NA,5,NA,0,198.465,0,1,"00000257",4135.29929139,803159.562297
"10538",10538,"2001","CA","CDF","LNU","DUMP","00004083",2001-06-16,NA,7,NA,0,144.057,0,1,"00000336",4654.89511907,582977.97335
"10539",10539,"2001","CA","CDF","LNU","HOUGH","00004157",2001-06-18,NA,5,NA,0,155.629,0,1,"00000345",3638.64288081,629807.171742
"10540",10540,"2003","CA","CDF","MVU","BORDER#5","00006084",2003-08-17,2003-08-19,4,NA,50,37.3009,6,1,"00000613",2011.9186996,150951.212066
"10541",10541,"2003","CA","CDF","MVU","DUNBAR","00006509",2003-08-29,2003-08-29,14,NA,60,43.9195,6,1,"00000662",2110.69153061,177735.874363
"10542",10542,"2003","CA","CDF","MVU","JEWELL","00008278",2003-10-28,2003-10-29,4,NA,40,41.745,1,1,"00000853",2652.55586849,168935.947592
"10543",10543,"2003","CA","CDF","SHU","WHITMORE","00011176",2003-10-27,2003-10-28,5,NA,1063,1004.41,7,1,"00011176",12633.2448008,4064715.62308
"10544",10544,"2003","CA","USF","CNF","COYOTE","00000000",2003-07-16,2003-07-23,1,NA,18704,18704.8,8,1,"00000039",57288.3062261,75695553.2966
"10545",10545,"2003","CA","USF","SQF","BASIN","00000000",2003-07-23,2003-07-28,9,NA,1002,940.867,8,1,"00000042",15458.9811492,3807553.74447
"10546",10546,"1988","CA","BLM","BBD","BRIDGE","00000000",1988-07-19,1988-07-26,7,NA,6492,6373.84,8,1,"0000D213",26660.6640662,25793996.9881
"10547",10547,"1992","CA","BLM","BBD","PANOCHE","00000000",1992-05-28,1992-05-29,2,NA,565,584.358,8,1,"00000000",8152.34240674,2364811.99605
"10548",10548,"1992","CA","BLM","BBD","JOLON","00000000",1992-06-04,1992-06-05,7,NA,1625,1617.56,8,1,"00000000",12032.333361,6546046.24782
"10549",10549,"1992","CA","BLM","NOD","BROCK","00000000",1992-07-22,1992-07-22,11,NA,150,108.349,8,1,"0000D704",3107.37128366,438470.848169
"10550",10550,"1992","CA","BLM","BBD","SHELL","00000000",1992-06-07,1992-06-07,9,NA,160,103.513,8,1,"0000D001",3371.13588125,418903.764491
"10551",10551,"1992","CA","BLM","BBD","BAILEY","00000000",1992-06-22,1992-06-22,9,NA,20,19.5495,8,1,"0000D031",1353.54624713,79113.8319443
"10552",10552,"1992","CA","BLM","BBD","BROWN 1","00000000",1992-07-06,1992-07-06,2,NA,50,65.9389,8,1,"0000D049",2472.62021265,266845.243956
